Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Philippines,PHL,1988,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,71.089369424354
Philippines,PHL,1987,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,71.2000078232234
Philippines,PHL,1986,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,72.7585433743803
Philippines,PHL,1985,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,73.5316367256824
Philippines,PHL,1984,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,73.4796834895776
Philippines,PHL,1983,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,73.6575245340891
Philippines,PHL,1982,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,75.2236379960002
Philippines,PHL,1981,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,76.6661185249192
Philippines,PHL,1980,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,77.1970657472574
Philippines,PHL,1979,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,78.2491379625452
Philippines,PHL,1978,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,78.5823012397193
Philippines,PHL,1977,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,79.110258730178
Philippines,PHL,1976,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,79.9281197646076
Philippines,PHL,1975,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,81.0657060689061
Philippines,PHL,1974,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,81.8695463727067
Philippines,PHL,1973,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,82.2804783812232
Philippines,PHL,1972,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,81.6905330809433
Philippines,PHL,1971,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,82.4843704276922
Philippines,PHL,1970,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,82.1477475834559
Philippines,PHL,2019,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,10950
Philippines,PHL,2018,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,10740
Philippines,PHL,2017,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,11470
Philippines,PHL,2016,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,10490
Philippines,PHL,2015,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,9850
Philippines,PHL,2014,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,10300
Philippines,PHL,2013,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,9840
Philippines,PHL,2012,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,9490
Philippines,PHL,2011,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,9800
Philippines,PHL,2010,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,10390
Philippines,PHL,2009,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,9470
Philippines,PHL,2008,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,9250
Philippines,PHL,2007,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,9910
Philippines,PHL,2006,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,9490
Philippines,PHL,2005,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,10030
Philippines,PHL,2004,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,10500
Philippines,PHL,2003,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,9990
Philippines,PHL,2002,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,9090
Philippines,PHL,2001,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,9320
Philippines,PHL,2000,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,9110
Philippines,PHL,1999,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,8960
Philippines,PHL,1998,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,8300
Philippines,PHL,1997,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,9300
Philippines,PHL,1996,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,8640
Philippines,PHL,1995,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,7860
Philippines,PHL,1994,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,7730
Philippines,PHL,1993,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,7570
Philippines,PHL,1992,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,7140
Philippines,PHL,1991,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,6810
Philippines,PHL,1990,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,7450
Philippines,PHL,2008,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,79.6726959517657
Philippines,PHL,2007,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,81.0302534750613
Philippines,PHL,2006,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,80.6287170773152
Philippines,PHL,2005,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,81.7440912795436
Philippines,PHL,2004,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,82.74231678487
Philippines,PHL,2003,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,82.2899505766063
Philippines,PHL,2002,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,81.2332439678284
Philippines,PHL,2001,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,81.9700967458223
Philippines,PHL,2000,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,81.9244604316547
Philippines,PHL,1999,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,81.9762122598353
Philippines,PHL,1998,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,81.1339198435973
Philippines,PHL,1997,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,83.0357142857143
Philippines,PHL,1996,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,82.2074215033302
Philippines,PHL,1995,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,81.1145510835913
Philippines,PHL,1994,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,81.112277019937
Philippines,PHL,1993,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,81.3104189044039
Philippines,PHL,1992,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,81.044267877412
Philippines,PHL,1991,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,80.9750297265161
Philippines,PHL,1990,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,82.8698553948832
Philippines,PHL,1989,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,72.0389767061708
Philippines,PHL,1988,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,72.7184417737257
Philippines,PHL,1987,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,74.2511520737327
Philippines,PHL,1986,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,73.5054330354272
Philippines,PHL,1985,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,71.9402107423339
Philippines,PHL,1984,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,71.7111192400921
Philippines,PHL,1983,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,71.6652838126014
Philippines,PHL,1982,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,72.2497739297739
Philippines,PHL,1981,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,71.9183637520968
Philippines,PHL,1980,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,71.4559833890506
Philippines,PHL,1979,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,71.2718919772967
Philippines,PHL,1978,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,71.4476405722841
Philippines,PHL,1977,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,70.5153854565336
Philippines,PHL,1976,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,70.5408253016814
Philippines,PHL,1975,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,73.0682443687984
Philippines,PHL,1974,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,75.7242052656837
Philippines,PHL,1973,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,76.5185861708273
Philippines,PHL,1972,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,75.678299933897
Philippines,PHL,1971,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,75.8450937302597
Philippines,PHL,1970,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,74.8470789219323
Philippines,PHL,2010,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,3.283369522
Philippines,PHL,2000,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,3.288359001
Philippines,PHL,1990,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,3.292464202
Philippines,PHL,2017,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,73.28380899
Philippines,PHL,2012,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,80.60725477
Philippines,PHL,2007,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,82.44576421
Philippines,PHL,2021,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,39678420574.1987
Philippines,PHL,2020,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,36845476355.8049
Philippines,PHL,2019,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,33237033124.3074
Philippines,PHL,2018,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,33470748909.0681
Philippines,PHL,2017,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,33449056031.6009
Philippines,PHL,2016,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,32516260990.6827
Philippines,PHL,2015,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,33698347264.3442
Philippines,PHL,2014,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,36506196960.4822
Philippines,PHL,2013,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,35412394178.9842
Philippines,PHL,2012,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,34300604504.5088
Philippines,PHL,2011,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,33014598183.9213
Philippines,PHL,2010,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,28648335067.624
Philippines,PHL,2009,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,25587098446.5087
Philippines,PHL,2008,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,26364759397.4275
Philippines,PHL,2007,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,21223482049.2151
Philippines,PHL,2006,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,17056016510.0177
Philippines,PHL,2005,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,14520543816.4308
Philippines,PHL,2004,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,13285467181.419
Philippines,PHL,2003,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,11446472532.1152
Philippines,PHL,2002,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,11337993163.2677
Philippines,PHL,2001,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,10498741319.3287
Philippines,PHL,2000,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,11664470959.8731
Philippines,PHL,1999,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,13012466310.2152
Philippines,PHL,1998,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,10985139847.5537
Philippines,PHL,1997,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,15479622167.1016
Philippines,PHL,1996,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,17049570309.8478
Philippines,PHL,1995,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,16019042131.8711
Philippines,PHL,1994,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,14090496918.6742
Philippines,PHL,1993,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,11729856248.9399
Philippines,PHL,1992,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,11545085032.827
Philippines,PHL,1991,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,9496426870.36457
Philippines,PHL,1990,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,9677308365.93242
Philippines,PHL,1989,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,9637307029.12586
Philippines,PHL,1988,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,8678078975.76168
Philippines,PHL,1987,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,7966222740.51061
Philippines,PHL,1986,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,7147294341.62182
Philippines,PHL,1985,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,7549762982.2704
Philippines,PHL,1984,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,7748200568.90656
Philippines,PHL,1983,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,7372106371.26891
Philippines,PHL,1982,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,8619754164.98829
Philippines,PHL,1981,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,8832187810.26887
Philippines,PHL,1980,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,8118251343.02527
Philippines,PHL,1979,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,7549176088.91901
Philippines,PHL,1978,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,6417606042.6566
Philippines,PHL,1977,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,5655805039.7147
Philippines,PHL,1976,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,5022874895.50153
Philippines,PHL,1975,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,4546981326.45318
Philippines,PHL,1974,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,4312442553.07238
Philippines,PHL,1973,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,3104077842.60616
Philippines,PHL,1972,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,2377365021.57368
Philippines,PHL,1971,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,2265703324.00454
Philippines,PHL,1970,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1992514930.30503
Philippines,PHL,1969,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,2564367467.69231
Philippines,PHL,1968,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,2255598090.94872
Philippines,PHL,1967,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1887236131.79487
Philippines,PHL,1966,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1743304836.5641
Philippines,PHL,1965,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1581553443.82482
Philippines,PHL,1964,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1414598800.51151
Philippines,PHL,1963,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1343484689.67369
Philippines,PHL,1962,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1179426862.28171
Philippines,PHL,1961,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1932108194.75248
Philippines,PHL,1960,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1781880585.16129
Philippines,PHL,2021,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.0684567208235
Philippines,PHL,2020,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.1853110319109
Philippines,PHL,2019,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.82032374730525
Philippines,PHL,2018,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.65014035815306
Philippines,PHL,2017,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.1829541314109
Philippines,PHL,2016,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.2051255325616
Philippines,PHL,2015,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.9964991548623
Philippines,PHL,2014,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.2716816211446
Philippines,PHL,2013,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.4734251044125
Philippines,PHL,2012,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.0958070106782
Philippines,PHL,2011,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.0957351510823
Philippines,PHL,2010,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.7488650524217
Philippines,PHL,2009,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.5402133153152
Philippines,PHL,2008,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.5160747573134
Philippines,PHL,2007,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.606507617711
Philippines,PHL,2006,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.3612491069675
Philippines,PHL,2005,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.517547003593
Philippines,PHL,2004,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.9844036917201
Philippines,PHL,2003,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.1509476628836
Philippines,PHL,2002,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.4484134145704
Philippines,PHL,2001,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.302809302832
Philippines,PHL,2000,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.9410943909385
Philippines,PHL,1999,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.1943554182619
Philippines,PHL,1998,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.7466733129599
Philippines,PHL,1997,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.4491020670556
Philippines,PHL,1996,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.0136454030734
Philippines,PHL,1995,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.9251458784336
Philippines,PHL,1994,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.2600358538901
Philippines,PHL,1993,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.9079534983303
Philippines,PHL,1992,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.1073217284293
Philippines,PHL,1991,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.3384614659452
Philippines,PHL,1990,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.1598428879723
Philippines,PHL,1989,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.8651101063321
Philippines,PHL,1988,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.110454501016
Philippines,PHL,1987,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.0794353560415
Philippines,PHL,1986,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.0293839086533
Philippines,PHL,1985,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.5944650234403
Philippines,PHL,1984,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.6852969541723
Philippines,PHL,1983,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.5239809608368
Philippines,PHL,1982,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.4230485292463
Philippines,PHL,1981,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.8080621819015
Philippines,PHL,1980,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.0315834069677
Philippines,PHL,1979,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.1817325811521
Philippines,PHL,1978,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.9110577412843
Philippines,PHL,1977,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.3814929310542
Philippines,PHL,1976,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.91656232506
Philippines,PHL,1975,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.9446902223849
Philippines,PHL,1974,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.6300031133891
Philippines,PHL,1973,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.1991178494379
Philippines,PHL,1972,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.2174506850867
Philippines,PHL,1971,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.0528960689863
Philippines,PHL,1970,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.3588782659169
Philippines,PHL,1969,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.7908574444179
Philippines,PHL,1968,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.1283864564586
Philippines,PHL,1967,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.4306398737826
Philippines,PHL,1966,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.2495548599018
Philippines,PHL,1965,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.2669861629813
Philippines,PHL,1964,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.7597278373505
Philippines,PHL,1963,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.4045616066516
Philippines,PHL,1962,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.8050235718561
Philippines,PHL,1961,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.6453816572329
Philippines,PHL,1960,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.7081886408467
Philippines,PHL,2019,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,13.6099996566772
Philippines,PHL,2018,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,14.3599996566772
Philippines,PHL,2017,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,15.3299999237061
Philippines,PHL,2016,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,17.2399997711182
Philippines,PHL,2015,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,18.9599990844727
Philippines,PHL,2014,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,20.2000007629395
Philippines,PHL,2013,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,20.1200008392334
Philippines,PHL,2012,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,20.9400005340576
Philippines,PHL,2011,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,21.3500003814697
Philippines,PHL,2010,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,21.6499996185303
